0,0.9999999999999888,1.4999999999999807,0.2756450530925006,1.0003700604577281,4.267588186105105e-14,-2.1356116199042012e-14,6.8494186791179e-16,-5.983457315188696e-15,-1.0833799366818269e-14,3.1156123964950056e-13,3.441696765742319e-15,-1.7450071767676234e-15,5.490527360025441e-16,-1.1542528513334076e-11,-1.3594615852101715e-11,-9.604653332837474,6.004237491923285e-08,-5.11551654333147e-08,-4.073716839342262e-09,0.0013734100014105258,0.0013734099969285758,0.0013734099727732182,0.0013734099992172885,0.9999999999999951,0,0,0.9999999999996275,0,0,1.0,0,0,1.0,0,0,1.0,0,0
0.0827865,0.9999999999999575,1.4999999999999376,0.5402755227337384,1.000370060680691,1.0299882522231055e-10,-8.7723795987764e-11,-6.981111230994244e-12,-9.6154892438303e-13,-1.1362843825137096e-12,-0.795135575139498,4.970701150372947e-09,-4.234958539244143e-09,-3.372481854677219e-10,-0.43997032132240055,-0.43701188330071,7.439477429163542,22.21753033943186,-22.29332476433715,-2.126300247109317,0.12360600999701933,0.12360600998896203,0.11214277097110055,0.12360600999469834,0.9976759779932741,0.0023240220067161244,1.3927101784023954e-07,0.9985352447069302,0.0014647552923248385,2.401889672126057e-07,0.9988841915025378,0.0011158084974622262,1.2499999389383779e-07,0.9992456459347668,0.0007543540652331178,1.2499999919195457e-07,0.9996792111571201,0.0003207888428799643,1.2499999936098285e-07
0.165573,0.9992467675954798,1.499249506781816,0.49999998929254286,0.9989087936641313,0.038095540581666726,-0.03816049756548606,-0.0036433976564303767,-0.03642360035029167,-0.03617868163904869,-0.1792473218744509,1.8393114462521867,-1.84558620021617,-0.17602894290458063,-2.6524443717029453,-3.889771236964558,5.43477900459455,84.46948226823687,-12.371196885285935,-1.1402095674818797,0.12360600995681298,0.10487733015597978,0.09873027017847931,0.12360600979253158,0.9953516219081996,0.0023243560850697963,1.3927502482462587e-07,0.9970798030258038,0.0014554416807538333,2.3995654814486636e-07,0.9977035668516581,0.0011806246508797484,1.2499999398009393e-07,0.99836887303631,0.0008767728984568359,1.249999995217162e-07,0.9992027750322314,0.0004764361248886145,1.2499999969026614e-07
0.248359,0.9888333587797878,1.48672566877897,0.5052690715203214,0.9577987972767712,0.2553868957739311,-0.13424735985967234,-0.0049287857777071675,-0.2560101703110943,-0.35819920465904787,0.2706789773706875,8.832243729969937,-2.8697542164545657,-0.27042289537759273,-5.79221181383185,-11.90297841190804,0.18230659195779111,-44.14869274701842,-7.599826471370626,0.6685786037829409,0.11410786051653425,0.12360600990122832,0.12360600996727217,0.1105034418998003,0.9929933604823792,0.002358261425815505,1.3968484282597571e-07,0.9956093865452846,0.001470416480146644,2.4032835111957753e-07,0.9964447044146618,0.0012588624369962154,1.2499999387130118e-07,0.9973851062570182,0.0009837667792917735,1.2499999979484674e-07,0.9985979051538773,0.0006048698783541568,1.2500000008645236e-07
0.331146,0.9493233596324029,1.4196235818455183,0.5329781964393447,0.8193046298997162,0.5167294276937207,-0.24932425910230427,-0.013258891794864686,-0.7355270786597448,-1.3436050550785519,0.2857715009449155,5.177328244467401,-3.498917204733998,-0.2150736168328285,-6.66422103117717,-13.580267133460897,-5.878414664658839,-108.92897551207383,99.30638950535543,-9.481333755566915,0.06991363621379201,0.12360600985434875,0.12360600996124413,0.12102908681926203,0.9904520677424236,0.002541292739950713,1.4198383228361396e-07,0.9940552778242964,0.001554108720615702,2.422339515090049e-07,0.9950506183412874,0.0013940860733744726,1.2499999304203096e-07,0.9962589871960321,0.001126119060986056,1.2500000000812926e-07,0.997864886613592,0.0007330185402853048,1.2500000054963433e-07
0.413932,0.8650862009441155,1.2621875052606537,0.5367534077466553,0.8101403008346556,0.5453419963939202,-0.21631617362407332,-0.010539545443367482,-1.287234572814395,-2.467867758116332,-0.20088183919317468,-3.8405197289789395,4.722310610374578,-0.9999999965336126,-3.537037752495845,-14.565216491812652,-0.9815440610976445,-3.007966465597358,1.3900352840873298,5.021288199580333e-08,0.12239987691632316,0.12360600966502808,0.1236060099447878,0.12239987692537692,0.9874015561834413,0.003050511558977389,1.4907486484226623e-07,0.9922987404163187,0.001756537407605143,2.458653948337303e-07,0.9934119873578936,0.0016386309833937738,1.2499999057946457e-07,0.9948904516819198,0.001368535514112256,1.2500000017997965e-07,0.9969483077378634,0.0009165788757285795,1.250000011894961e-07
0.496719,0.7430414343962456,1.0066147903225164,0.5132007454823161,0.9132133295296649,0.4063868479667193,-0.026594715563592507,0.028432956228106814,-1.5800535273524592,-3.673670965261535,-0.28214043068003375,-4.089538726619058,4.837386758026737,-0.9999999923766641,2.5749097964234426,-10.051493110978221,3.5080886024753184,-10.706504586343513,-10.679604446968703,3.117751500175865,0.12360600966725777,0.11830656794695955,0.1236060098843962,0.11209713364198327,0.9831605827900771,0.004240973393359389,1.6815087307302033e-07,0.9901490610621098,0.002149679353836479,2.5037986070137633e-07,0.9913314645550976,0.0020805228027960497,1.2499998570459776e-07,0.9930742217704204,0.0018162299114995416,1.2500000039005234e-07,0.9957060096818171,0.001242298056046249,1.2500000241425404e-07
0.579505,0.617796244687322,0.6647297822606402,0.49999999010083096,0.9626317326126431,0.21900748705829048,0.14739581940879998,0.06532610774347801,-1.366885773039829,-4.505798838996085,0.008281925224669855,-4.975892703903551,3.953259748968156,-0.7418922766343651,7.354865366011075,-3.094581936037437,5.381630112079571,-1.1000064379297654,-17.293724655030555,0.18476886442768156,0.12360600992329558,0.12360600884234783,0.1193176142664554,0.11832149560450073,0.9759577855869332,0.0072027972031389964,2.0948967303456414e-07,0.9872576126071712,0.0028914484545660263,2.545914852524161e-07,0.9883843861263495,0.0029470784287480953,1.2499998483698207e-07,0.9903943162246529,0.002679905545767376,1.2500000104683541e-07,0.9938563231706737,0.001849686511143406,1.250000054230989e-07
0.662292,0.527938989583031,0.2766828938948494,0.5191224705329992,0.9602854035721557,0.0012759471210088851,0.26323093057178504,0.09577887390509632,-0.758002255830011,-4.761988427756751,0.4538082140005644,-5.06695838023467,2.5215729172452197,-0.7265959101551773,8.878731464425547,3.8063566377699205,4.123114921156205,34.879288804647274,-34.24341845941751,-3.302520530619488,0.12360600994924315,0.12360600986587886,0.10560878377390108,0.12341322245789861,0.9595906626409013,0.01636712294602711,2.4786855753073667e-07,0.9829695633549614,0.00428804925183725,2.5751284958632335e-07,0.9829695533592852,0.0054148327670643535,1.2499999739525086e-07,0.9861614752089232,0.00423284101572979,1.2500000420629398e-07,0.9909491605774171,0.002907162593256634,1.2500001336843253e-07
0.745078,0.4955511598621453,-0.107426180474356,0.5715662517646086,0.9395645953368622,-0.15580215816067877,0.2884218883093276,0.1018089855281247,-0.022963207065897422,-4.446873506949267,0.7951464425228145,-2.1794243482325566,-0.31331963826132814,-1.0000000061205419,8.374310039597807,7.641242341670585,3.719492651085522,-0.09873366254197159,0.7654792170366838,1.694193230801603e-08,0.12360600994206385,0.12360600995220163,0.12360600941158334,0.12360600931010877,0.8956203348271978,0.06397032781369859,2.591692237236702e-07,0.9759903359610643,0.006979227393891504,2.12650116899035e-07,0.9761765169468476,0.006793036412071355,2.5898749626380183e-07,0.9808424244929963,0.005319050715926922,1.250000084618698e-07,0.9866001595961156,0.004349000981301407,1.2500003057983103e-07
