0.976136,1.369874,0.098553,0.114098,-0.022328,0.000000,0.993219,-0.053112,-0.276357,0.061110,0.400120,0.265247,-0.059538,0.000877,-0.081276,-0.378889,0.085437
0.973368,1.355532,0.101727,0.120734,-0.023835,0.000000,0.992399,-0.057273,-0.295605,0.065457,0.412707,0.267774,-0.061247,0.001020,-0.084682,-0.388526,0.087877
0.970388,1.340213,0.105121,0.127419,-0.025383,0.000000,0.991524,-0.061606,-0.315320,0.069923,0.426066,0.269604,-0.062895,0.001181,-0.088098,-0.397535,0.090206
0.967185,1.323894,0.108743,0.134135,-0.026970,0.000000,0.990596,-0.066111,-0.335472,0.074503,0.440194,0.270729,-0.064480,0.001360,-0.091520,-0.405873,0.092414
0.963753,1.306554,0.112597,0.140863,-0.028595,0.000000,0.989616,-0.070787,-0.356023,0.079191,0.455087,0.271139,-0.066000,0.001560,-0.094943,-0.413499,0.094494
0.960082,1.288174,0.116688,0.147585,-0.030256,0.000000,0.988587,-0.075635,-0.376938,0.083980,0.470733,0.270832,-0.067451,0.001781,-0.098364,-0.420372,0.096438
0.956163,1.268737,0.121023,0.154283,-0.031952,0.000000,0.987510,-0.080654,-0.398179,0.088863,0.487115,0.269810,-0.068834,0.002024,-0.101777,-0.426451,0.098238
0.951988,1.248227,0.125604,0.160939,-0.033681,0.000000,0.986389,-0.085844,-0.419703,0.093832,0.504210,0.268077,-0.070148,0.002292,-0.105178,-0.431694,0.099885
0.947549,1.226631,0.130437,0.167536,-0.035441,0.000000,0.985229,-0.091205,-0.441469,0.098880,0.521990,0.265643,-0.071392,0.002584,-0.108562,-0.436062,0.101372
0.942836,1.203938,0.135524,0.174056,-0.037230,0.000000,0.984032,-0.096734,-0.463431,0.103999,0.540420,0.262520,-0.072569,0.002904,-0.111923,-0.439515,0.102691
0.937842,1.180140,0.140870,0.180482,-0.039047,0.000000,0.982803,-0.102432,-0.485542,0.109179,0.559459,0.258725,-0.073678,0.003251,-0.115256,-0.442014,0.103834
0.932558,1.155230,0.146477,0.186798,-0.040891,0.000000,0.981547,-0.108295,-0.507754,0.114411,0.579063,0.254276,-0.074722,0.003627,-0.118556,-0.443522,0.104794
0.926976,1.129204,0.152348,0.192988,-0.042759,0.000000,0.980269,-0.114324,-0.530016,0.119688,0.599179,0.249195,-0.075703,0.004034,-0.121816,-0.444002,0.105563
0.921087,1.102062,0.158484,0.199037,-0.044651,0.000000,0.978974,-0.120514,-0.552276,0.124998,0.619750,0.243505,-0.076623,0.004472,-0.125030,-0.443420,0.106134
0.914884,1.073805,0.164887,0.204930,-0.046566,0.000000,0.977668,-0.126865,-0.574479,0.130331,0.640714,0.237232,-0.077487,0.004943,-0.128192,-0.441742,0.106501
0.908358,1.044436,0.171558,0.210654,-0.048502,0.000000,0.976357,-0.133373,-0.596570,0.135678,0.662006,0.230401,-0.078298,0.005448,-0.131295,-0.438936,0.106658
0.901502,1.013963,0.178497,0.216195,-0.050457,0.000000,0.975045,-0.140035,-0.618491,0.141027,0.683553,0.223041,-0.079060,0.005988,-0.134333,-0.434973,0.106597
0.894308,0.982397,0.185705,0.221542,-0.052433,0.000000,0.973740,-0.146847,-0.640184,0.146367,0.705280,0.215177,-0.079776,0.006564,-0.137297,-0.429827,0.106314
0.886769,0.949749,0.193180,0.226683,-0.054426,0.000000,0.972447,-0.153806,-0.661588,0.151687,0.727108,0.206838,-0.080450,0.007177,-0.140182,-0.423471,0.105804
0.878877,0.916037,0.200921,0.231608,-0.056438,0.000000,0.971171,-0.160908,-0.682643,0.156977,0.748954,0.198050,-0.081088,0.007829,-0.142978,-0.415885,0.105062
0.870626,0.881278,0.208926,0.236305,-0.058467,0.000000,0.969918,-0.168147,-0.703286,0.162223,0.770732,0.188838,-0.081693,0.008520,-0.145679,-0.407048,0.104083
0.862008,0.845495,0.217193,0.240766,-0.060513,0.000000,0.968695,-0.175520,-0.723454,0.167414,0.792355,0.179227,-0.082268,0.009252,-0.148276,-0.396946,0.102865
0.853017,0.808715,0.225719,0.244982,-0.062576,0.000000,0.967506,-0.183019,-0.743084,0.172537,0.813732,0.169240,-0.082819,0.010025,-0.150762,-0.385565,0.101405
0.843646,0.770964,0.234499,0.248945,-0.064655,0.000000,0.966357,-0.190641,-0.762110,0.177582,0.834771,0.158898,-0.083349,0.010840,-0.153126,-0.372897,0.099699
0.833891,0.732276,0.243531,0.252646,-0.066751,0.000000,0.965253,-0.198378,-0.780469,0.182534,0.855380,0.148221,-0.083860,0.011699,-0.155362,-0.358937,0.097748
0.823744,0.692685,0.252808,0.256079,-0.068863,0.000000,0.964200,-0.206224,-0.798094,0.187383,0.875463,0.137226,-0.084355,0.012603,-0.157459,-0.343684,0.095550
0.813202,0.652230,0.262326,0.259237,-0.070992,0.000000,0.963201,-0.214171,-0.814923,0.192115,0.894929,0.125928,-0.084838,0.013552,-0.159408,-0.327141,0.093106
0.802259,0.610952,0.272078,0.262113,-0.073138,0.000000,0.962262,-0.222212,-0.830890,0.196719,0.913683,0.114341,-0.085309,0.014547,-0.161201,-0.309319,0.090416
0.790910,0.568896,0.282057,0.264700,-0.075301,0.000000,0.961386,-0.230339,-0.845931,0.201181,0.931632,0.102476,-0.085770,0.015589,-0.162826,-0.290230,0.087484
0.779151,0.526110,0.292257,0.266993,-0.077481,0.000000,0.960579,-0.238542,-0.859983,0.205491,0.948687,0.090343,-0.086222,0.016678,-0.164275,-0.269892,0.084311
0.766980,0.482645,0.302668,0.268986,-0.079679,0.000000,0.959843,-0.246814,-0.872984,0.209635,0.964758,0.077948,-0.086664,0.017816,-0.165536,-0.248332,0.080902
0.754392,0.438556,0.313283,0.270673,-0.081894,0.000000,0.959182,-0.255145,-0.884874,0.213602,0.979759,0.065299,-0.087094,0.019002,-0.166601,-0.225579,0.077263
0.741384,0.393900,0.324092,0.272047,-0.084127,0.000000,0.958599,-0.263523,-0.895593,0.217382,0.993608,0.052399,-0.087512,0.020237,-0.167456,-0.201670,0.073400
0.727956,0.348737,0.335086,0.273105,-0.086378,0.000000,0.958099,-0.271939,-0.905085,0.220962,1.006226,0.039251,-0.087913,0.021521,-0.168093,-0.176648,0.069320
0.714105,0.303129,0.346254,0.273838,-0.088646,0.000000,0.957682,-0.280381,-0.913296,0.224332,1.017539,0.025859,-0.088294,0.022853,-0.168500,-0.150565,0.065034
0.699830,0.257143,0.357586,0.274243,-0.090932,0.000000,0.957352,-0.288838,-0.920172,0.227482,1.027479,0.012225,-0.088648,0.024233,-0.168665,-0.123476,0.060550
0.685130,0.210847,0.369070,0.274313,-0.093236,0.000000,0.957110,-0.297296,-0.925666,0.230403,1.035983,-0.001649,-0.088969,0.025660,-0.168576,-0.095449,0.055882
0.670007,0.164310,0.380694,0.274042,-0.095556,0.000000,0.956959,-0.305744,-0.929733,0.233085,1.042996,-0.015760,-0.089248,0.027131,-0.168222,-0.066555,0.051042
0.654461,0.117607,0.392447,0.273425,-0.097892,0.000000,0.956899,-0.314167,-0.932330,0.235520,1.048470,-0.030103,-0.089475,0.028646,-0.167591,-0.036876,0.046046
0.638493,0.070810,0.404316,0.272455,-0.100243,0.000000,0.956932,-0.322551,-0.933420,0.237702,1.052365,-0.044672,-0.089638,0.030201,-0.166671,-0.006502,0.040910
0.622105,0.023998,0.416287,0.271127,-0.102607,0.000000,0.957059,-0.330881,-0.932972,0.239622,1.054650,-0.059458,-0.089723,0.031792,-0.165448,0.024468,0.035653
0.605302,-0.022753,0.428349,0.269435,-0.104982,0.000000,0.957279,-0.339142,-0.930958,0.241276,1.055305,-0.074447,-0.089715,0.033415,-0.163911,0.055925,0.030294
0.588086,-0.069363,0.440486,0.267375,-0.107365,0.000000,0.957593,-0.347318,-0.927356,0.242660,1.054320,-0.089621,-0.089593,0.035064,-0.162045,0.087752,0.024856
0.570463,-0.115753,0.452686,0.264940,-0.109754,0.000000,0.957998,-0.355392,-0.922151,0.243769,1.051694,-0.104955,-0.089339,0.036731,-0.159839,0.119820,0.019363
0.552438,-0.161841,0.464935,0.262128,-0.112144,0.000000,0.958495,-0.363346,-0.915334,0.244602,1.047442,-0.120418,-0.088928,0.038409,-0.157278,0.151991,0.013840
0.534017,-0.207546,0.477218,0.258934,-0.114532,0.000000,0.959080,-0.371163,-0.906905,0.245157,1.041587,-0.135966,-0.088335,0.040086,-0.154349,0.184114,0.008316
0.515208,-0.252789,0.489523,0.255357,-0.116912,0.000000,0.959752,-0.378823,-0.896869,0.245436,1.034169,-0.151549,-0.087530,0.041750,-0.151038,0.216029,0.002821
0.496019,-0.297488,0.501834,0.251394,-0.119278,0.000000,0.960507,-0.386307,-0.885241,0.245441,1.025239,-0.167100,-0.086484,0.043387,-0.147331,0.247563,-0.002612
0.476459,-0.341564,0.514139,0.247047,-0.121623,0.000000,0.961340,-0.393595,-0.872044,0.245176,1.014864,-0.182540,-0.085162,0.044979,-0.143214,0.278531,-0.007949
0.456539,-0.384940,0.526424,0.242319,-0.123939,0.000000,0.962248,-0.400666,-0.857313,0.244646,1.003121,-0.197772,-0.083528,0.046508,-0.138672,0.308735,-0.013153
0.436271,-0.427539,0.538676,0.237215,-0.126217,0.000000,0.963223,-0.407499,-0.841090,0.243860,0.990106,-0.212680,-0.081543,0.047950,-0.133690,0.337965,-0.018183
0.415666,-0.469288,0.550883,0.231744,-0.128446,0.000000,0.964259,-0.414070,-0.823430,0.242826,0.975927,-0.227127,-0.079166,0.049281,-0.128255,0.365997,-0.022998
0.394739,-0.510117,0.563031,0.226146,-0.130416,0.000000,0.965324,-0.420329,-0.804441,0.241563,0.960931,-0.203273,-0.045043,0.038014,-0.117976,0.385957,-0.026637
0.373518,-0.549980,0.575113,0.221094,-0.131544,0.000000,0.966340,-0.425651,-0.785097,0.240207,0.946118,-0.203979,-0.031144,0.034892,-0.094195,0.385401,-0.027435
0.352060,-0.588874,0.587126,0.216029,-0.132310,0.000000,0.967381,-0.429773,-0.765781,0.238810,0.931063,-0.204703,-0.016935,0.031779,-0.070106,0.384818,-0.028250
0.330426,-0.626799,0.599068,0.210951,-0.132707,0.000000,0.968446,-0.432679,-0.746495,0.237373,0.915740,-0.205451,-0.002418,0.028680,-0.045726,0.384207,-0.029081
0.308677,-0.663758,0.610937,0.205859,-0.132728,0.000000,0.969539,-0.434355,-0.727240,0.235893,0.900133,-0.206232,0.012407,0.025598,-0.021078,0.383566,-0.029929
0.286875,-0.699752,0.622731,0.200751,-0.132366,0.000000,0.970659,-0.434789,-0.708019,0.234370,0.884228,-0.207049,0.027535,0.022540,0.003813,0.382895,-0.030794
0.265083,-0.734782,0.634447,0.195628,-0.131612,0.000000,0.971806,-0.433969,-0.688831,0.232803,0.868016,-0.207907,0.042962,0.019509,0.028923,0.382192,-0.031674
0.243364,-0.768851,0.646084,0.190488,-0.130461,0.000000,0.972982,-0.431885,-0.669680,0.231192,0.851496,-0.208811,0.058679,0.016510,0.054220,0.381455,-0.032572
0.221781,-0.801961,0.657638,0.185329,-0.128904,0.000000,0.974185,-0.428528,-0.650567,0.229536,0.834671,-0.209764,0.074677,0.013549,0.079673,0.380682,-0.033485
0.200398,-0.834113,0.669108,0.180151,-0.126936,0.000000,0.975414,-0.423891,-0.631493,0.227833,0.817553,-0.210767,0.090941,0.010632,0.105245,0.379871,-0.034413
0.179280,-0.865309,0.680492,0.174950,-0.124549,0.000000,0.976668,-0.417969,-0.612461,0.226083,0.800158,-0.211820,0.107455,0.007764,0.130901,0.379022,-0.035357
0.158492,-0.895551,0.691787,0.169725,-0.121738,0.000000,0.977943,-0.410759,-0.593473,0.224286,0.782513,-0.212923,0.124194,0.004951,0.156597,0.378132,-0.036316
0.138097,-0.924843,0.702990,0.164475,-0.118498,0.000000,0.979238,-0.402260,-0.574530,0.222440,0.764648,-0.214071,0.141134,0.002200,0.182291,0.377198,-0.037290
0.118161,-0.953185,0.714100,0.159197,-0.114823,0.000000,0.980547,-0.392473,-0.555636,0.220545,0.746604,-0.215262,0.158240,-0.000484,0.207935,0.376221,-0.038277
0.098748,-0.980581,0.725113,0.153890,-0.110710,0.000000,0.981866,-0.381403,-0.536791,0.218600,0.728430,-0.216487,0.175473,-0.003092,0.233480,0.375196,-0.039278
0.079922,-1.007034,0.736027,0.148552,-0.106157,0.000000,0.983190,-0.369055,-0.517999,0.216605,0.710180,-0.217739,0.192788,-0.005619,0.258874,0.374123,-0.040292
0.061748,-1.032545,0.746840,0.143182,-0.101161,0.000000,0.984513,-0.355438,-0.499262,0.214558,0.691919,-0.219005,0.210130,-0.008057,0.284061,0.372999,-0.041319
0.044288,-1.057117,0.757550,0.137779,-0.095723,0.000000,0.985827,-0.340564,-0.480583,0.212460,0.673718,-0.220273,0.227437,-0.010398,0.308982,0.371823,-0.042357
0.027606,-1.080755,0.768152,0.132340,-0.089844,0.000000,0.987124,-0.324448,-0.461965,0.210309,0.655657,-0.221525,0.244641,-0.012636,0.333578,0.370592,-0.043406
0.011762,-1.103460,0.778645,0.126867,-0.083528,0.000000,0.988397,-0.307108,-0.443409,0.208105,0.637821,-0.222743,0.261663,-0.014762,0.357784,0.369304,-0.044465
-0.003181,-1.125236,0.789027,0.121360,-0.076781,0.000000,0.989635,-0.288565,-0.424919,0.205848,0.620303,-0.223907,0.278416,-0.016771,0.381536,0.367958,-0.045534
-0.017165,-1.146086,0.799294,0.115818,-0.069610,0.000000,0.990828,-0.268844,-0.406499,0.203538,0.603202,-0.224991,0.294808,-0.018654,0.404763,0.366551,-0.046611
-0.030131,-1.166014,0.809444,0.110244,-0.062025,0.000000,0.991967,-0.247972,-0.388150,0.201172,0.586621,-0.225970,0.310736,-0.020405,0.427396,0.365082,-0.047696
-0.042021,-1.185024,0.819473,0.104640,-0.054041,0.000000,0.993041,-0.225981,-0.369877,0.198753,0.570666,-0.226817,0.326096,-0.022018,0.449362,0.363548,-0.048788
-0.052782,-1.203119,0.829380,0.099008,-0.045674,0.000000,0.994038,-0.202907,-0.351683,0.196278,0.555447,-0.227501,0.340777,-0.023489,0.470586,0.361948,-0.049885
-0.062358,-1.220304,0.839162,0.093352,-0.036941,0.000000,0.994948,-0.178789,-0.333570,0.193749,0.541074,-0.227992,0.354668,-0.024812,0.490990,0.360279,-0.050988
-0.070700,-1.236582,0.848815,0.087678,-0.027866,0.000000,0.995759,-0.153669,-0.315543,0.191164,0.527657,-0.228258,0.367661,-0.025985,0.510497,0.358541,-0.052094
-0.077757,-1.251958,0.858337,0.081991,-0.018473,0.000000,0.996462,-0.127596,-0.297605,0.188523,0.515301,-0.228270,0.379651,-0.027007,0.529026,0.356731,-0.053204
-0.083484,-1.266437,0.867725,0.076297,-0.008790,0.000000,0.997046,-0.100619,-0.279759,0.185826,0.504110,-0.228000,0.390548,-0.027876,0.546497,0.354847,-0.054315
-0.087837,-1.280024,0.876977,0.070604,0.001154,0.000000,0.997504,-0.072794,-0.262010,0.183074,0.494181,-0.227424,0.400277,-0.028595,0.562825,0.352889,-0.055427
-0.090773,-1.292722,0.886089,0.064919,0.011327,0.000000,0.997826,-0.044180,-0.244361,0.180266,0.485603,-0.226528,0.408788,-0.029168,0.577928,0.350855,-0.056539
-0.092256,-1.304538,0.895059,0.059253,0.021697,0.000000,0.998007,-0.014842,-0.226816,0.177403,0.478456,-0.225312,0.416060,-0.029600,0.591722,0.348743,-0.057650
-0.092251,-1.315477,0.903884,0.053612,0.032231,0.000000,0.998042,0.015154,-0.209379,0.174483,0.472811,-0.223794,0.422102,-0.029901,0.604122,0.346553,-0.058758
-0.090726,-1.325544,0.912561,0.048004,0.042897,0.000000,0.997926,0.045735,-0.192053,0.171509,0.468726,-0.222022,0.426949,-0.030082,0.615042,0.344283,-0.059863
-0.087655,-1.334744,0.921088,0.042436,0.053663,0.000000,0.997657,0.076825,-0.174844,0.168478,0.466248,-0.220072,0.430636,-0.030155,0.624398,0.341934,-0.060964
-0.083013,-1.343085,0.929461,0.036911,0.064499,0.000000,0.997235,0.108343,-0.157754,0.165393,0.465406,-0.218035,0.433173,-0.030136,0.632105,0.339503,-0.062059
-0.076781,-1.350571,0.937678,0.031433,0.075375,0.000000,0.996660,0.140205,-0.140788,0.162253,0.466213,-0.215998,0.434517,-0.030039,0.638080,0.336992,-0.063148
-0.068944,-1.357210,0.945736,0.026000,0.086257,0.000000,0.995934,0.172321,-0.123951,0.159059,0.468666,-0.214012,0.434566,-0.029880,0.642239,0.334399,-0.064229
-0.059492,-1.363007,0.953633,0.020613,0.097109,0.000000,0.995060,0.204598,-0.107245,0.155810,0.472739,-0.212088,0.433184,-0.029671,0.644500,0.331724,-0.065302
-0.048419,-1.367970,0.961365,0.015271,0.107894,0.000000,0.994045,0.236940,-0.090676,0.152508,0.478392,-0.210200,0.430234,-0.029424,0.644783,0.328970,-0.066366
-0.035724,-1.372106,0.968931,0.009974,0.118568,0.000000,0.992896,0.269244,-0.074246,0.149153,0.485563,-0.208305,0.425603,-0.029150,0.643011,0.326134,-0.067419
-0.021412,-1.375421,0.976327,0.004724,0.129088,0.000000,0.991622,0.301407,-0.057961,0.145745,0.494173,-0.206362,0.419218,-0.028861,0.639106,0.323220,-0.068462
-0.005493,-1.377922,0.983550,-0.000476,0.139410,0.000000,0.990235,0.333318,-0.041824,0.142286,0.504124,-0.204338,0.411041,-0.028570,0.632995,0.320227,-0.069493
0.012018,-1.379619,0.990599,-0.005623,0.149488,0.000000,0.988748,0.364867,-0.025840,0.138775,0.515299,-0.202215,0.401067,-0.028292,0.624607,0.317158,-0.070511
0.031100,-1.380517,0.997470,-0.010715,0.159277,0.000000,0.987176,0.395936,-0.010010,0.135213,0.527562,-0.199987,0.389316,-0.028041,0.613876,0.314014,-0.071517
0.051726,-1.380626,1.004162,-0.015748,0.168735,0.000000,0.985536,0.426406,0.005659,0.131601,0.540762,-0.197661,0.375827,-0.027836,0.600739,0.310798,-0.072509
0.073862,-1.379952,1.010671,-0.020721,0.177819,0.000000,0.983845,0.456157,0.021166,0.127939,0.554727,-0.195254,0.360651,-0.027694,0.585135,0.307512,-0.073487
0.097470,-1.378505,1.016995,-0.025630,0.186490,0.000000,0.982122,0.485061,0.036506,0.124229,0.569275,-0.192789,0.343848,-0.027634,0.567010,0.304159,-0.074451
0.122504,-1.376293,1.023132,-0.030476,0.194709,0.000000,0.980387,0.512992,0.051676,0.120471,0.584207,-0.190294,0.325482,-0.027675,0.546316,0.300743,-0.075400
0.148912,-1.373324,1.029079,-0.035258,0.202441,0.000000,0.978660,0.539820,0.066673,0.116666,0.599314,-0.187801,0.305614,-0.027837,0.523007,0.297269,-0.076335
0.176635,-1.369608,1.034834,-0.039977,0.209650,0.000000,0.976959,0.565413,0.081495,0.112814,0.614379,-0.185345,0.284304,-0.028140,0.497046,0.293739,-0.077255
0.205607,-1.365152,1.040395,-0.044637,0.216305,0.000000,0.975305,0.589636,0.096138,0.108916,0.629177,-0.182959,0.261600,-0.028604,0.468402,0.290160,-0.078161
0.235758,-1.359967,1.045759,-0.049239,0.222373,0.000000,0.973717,0.612354,0.110601,0.104973,0.643481,-0.180679,0.237543,-0.029251,0.437049,0.286537,-0.079053
0.267007,-1.354061,1.050924,-0.053789,0.227824,0.000000,0.972216,0.633432,0.124881,0.100986,0.657060,-0.178539,0.212161,-0.030100,0.402971,0.282876,-0.079931
0.299270,-1.347443,1.055889,-0.058291,0.232627,0.000000,0.970817,0.652732,0.138977,0.096956,0.669684,-0.176570,0.185465,-0.031174,0.366158,0.279184,-0.080796
0.332453,-1.340122,1.060650,-0.062752,0.236754,0.000000,0.969541,0.670117,0.152887,0.092882,0.681127,-0.174802,0.157450,-0.032494,0.326610,0.275467,-0.081649
0.366457,-1.332109,1.065205,-0.067180,0.240172,0.000000,0.968403,0.685450,0.166610,0.088765,0.691169,-0.173264,0.128093,-0.034085,0.284334,0.271734,-0.082490
0.401176,-1.323412,1.069553,-0.071582,0.242850,0.000000,0.967419,0.698594,0.180145,0.084607,0.699597,-0.171979,0.097352,-0.035968,0.239350,0.267994,-0.083321
0.436497,-1.314041,1.073692,-0.075966,0.244755,0.000000,0.966605,0.709415,0.193493,0.080407,0.706208,-0.170968,0.065164,-0.038170,0.191684,0.264255,-0.084144
0.472299,-1.304005,1.077619,-0.080342,0.245851,0.000000,0.965972,0.717779,0.206654,0.076166,0.710815,-0.170249,0.031447,-0.040715,0.141376,0.260528,-0.084960
0.508456,-1.293314,1.081332,-0.084720,0.246101,0.000000,0.965534,0.723554,0.219628,0.071885,0.713246,-0.169833,-0.003900,-0.043630,0.088475,0.256823,-0.085770
0.544836,-1.281977,1.084829,-0.089109,0.245463,0.000000,0.965302,0.726611,0.232417,0.067562,0.713350,-0.169730,-0.040999,-0.046944,0.033044,0.253151,-0.086577
0.581298,-1.270003,1.088108,-0.093519,0.243890,0.000000,0.965283,0.726827,0.245023,0.063200,0.710999,-0.169938,-0.079987,-0.050686,-0.024844,0.249526,-0.087383
0.617697,-1.257401,1.091168,-0.097960,0.241335,0.000000,0.965485,0.724080,0.257449,0.058797,0.706093,-0.170453,-0.121017,-0.054885,-0.085100,0.245960,-0.088191
0.653881,-1.244180,1.094006,-0.102440,0.237741,0.000000,0.965911,0.718253,0.269697,0.054353,0.698564,-0.171260,-0.164250,-0.059572,-0.147623,0.242467,-0.089003
0.689694,-1.230349,1.096620,-0.106970,0.233051,0.000000,0.966563,0.709235,0.281773,0.049868,0.688383,-0.172334,-0.209854,-0.064776,-0.212298,0.239062,-0.089823
0.724972,-1.215917,1.099008,-0.111554,0.227198,0.000000,0.967438,0.696923,0.293680,0.045342,0.675562,-0.173637,-0.257989,-0.070526,-0.278993,0.235761,-0.090655
0.759548,-1.200892,1.101167,-0.116200,0.220113,0.000000,0.968529,0.681217,0.305425,0.040774,0.660166,-0.175118,-0.308800,-0.076847,-0.347563,0.232580,-0.091501
0.793249,-1.185282,1.103097,-0.120910,0.211724,0.000000,0.969822,0.662029,0.317014,0.036163,0.642317,-0.176709,-0.362398,-0.083759,-0.417843,0.229538,-0.092367
0.825899,-1.169094,1.104794,-0.125685,0.201951,0.000000,0.971298,0.639276,0.328453,0.031508,0.622204,-0.178322,-0.418841,-0.091274,-0.489654,0.226652,-0.093256
0.857316,-1.152336,1.106257,-0.130520,0.190717,0.000000,0.972929,0.612888,0.339753,0.026808,0.600090,-0.179852,-0.478106,-0.099394,-0.562797,0.223944,-0.094174
0.887318,-1.135014,1.107483,-0.135409,0.177944,0.000000,0.974680,0.582801,0.350921,0.022061,0.576325,-0.181172,-0.540057,-0.108104,-0.637057,0.221433,-0.095125
0.915716,-1.117136,1.108469,-0.140337,0.163558,0.000000,0.976501,0.548967,0.361969,0.017265,0.551351,-0.182142,-0.604411,-0.117370,-0.712196,0.219142,-0.096116
