0.408573,-0.145173,0.531298
0.408802,-0.160945,0.533365
0.408999,-0.176578,0.535364
0.409162,-0.192068,0.537293
0.409289,-0.207412,0.539152
0.409380,-0.222604,0.540939
0.409432,-0.237643,0.542653
0.409445,-0.252523,0.544293
0.409415,-0.267241,0.545859
0.409343,-0.281793,0.547348
0.409226,-0.296175,0.548761
0.409062,-0.310383,0.550095
0.408851,-0.324413,0.551351
0.408591,-0.338262,0.552526
0.408279,-0.351925,0.553619
0.407915,-0.365399,0.554630
0.407497,-0.378679,0.555558
0.407024,-0.391763,0.556401
0.406493,-0.404645,0.557158
0.405903,-0.417322,0.557828
0.405253,-0.429791,0.558411
0.404541,-0.442047,0.558904
0.403766,-0.454086,0.559308
0.402926,-0.465905,0.559620
0.402019,-0.477500,0.559840
0.401045,-0.488866,0.559967
0.400000,-0.500000,0.560000
0.398885,-0.510899,0.559938
0.397702,-0.521567,0.559783
0.396454,-0.532005,0.559540
0.395144,-0.542219,0.559210
0.393775,-0.552212,0.558798
0.392350,-0.561988,0.558305
0.390873,-0.571550,0.557736
0.389347,-0.580903,0.557094
0.387774,-0.590050,0.556381
0.386157,-0.598994,0.555601
0.384501,-0.607740,0.554757
0.382808,-0.616292,0.553853
0.381080,-0.624652,0.552890
0.379322,-0.632826,0.551873
0.377537,-0.640816,0.550804
0.375726,-0.648626,0.549687
0.373894,-0.656260,0.548525
0.372044,-0.663723,0.547320
0.370178,-0.671017,0.546077
0.368301,-0.678146,0.544798
0.366414,-0.685115,0.543487
0.364521,-0.691927,0.542145
0.362626,-0.698585,0.540778
0.360731,-0.705094,0.539387
0.358839,-0.711457,0.537976
0.356953,-0.717677,0.536548
0.355078,-0.723760,0.535107
0.353215,-0.729708,0.533654
0.351367,-0.735525,0.532195
0.349539,-0.741216,0.530731
0.347733,-0.746783,0.529265
0.345952,-0.752231,0.527802
0.344199,-0.757562,0.526343
0.342478,-0.762782,0.524893
0.340791,-0.767894,0.523454
0.339142,-0.772901,0.522029
0.337533,-0.777808,0.520622
0.335968,-0.782618,0.519236
0.334450,-0.787334,0.517874
0.332983,-0.791961,0.516539
0.331568,-0.796503,0.515233
0.330210,-0.800962,0.513962
0.328911,-0.805343,0.512726
0.327674,-0.809650,0.511530
0.326503,-0.813887,0.510377
0.325401,-0.818056,0.509270
0.324370,-0.822163,0.508212
0.323415,-0.826210,0.507206
0.322537,-0.830201,0.506255
0.321741,-0.834141,0.505362
0.321028,-0.838033,0.504532
0.320404,-0.841880,0.503766
0.319869,-0.845687,0.503067
0.319428,-0.849457,0.502440
0.319084,-0.853194,0.501887
0.318840,-0.856901,0.501411
0.318699,-0.860584,0.501015
0.318663,-0.864244,0.500703
0.318737,-0.867886,0.500478
0.318923,-0.871515,0.500342
0.319224,-0.875132,0.500300
0.319644,-0.878743,0.500353
0.320185,-0.882351,0.500506
0.320851,-0.885960,0.500761
0.321645,-0.889573,0.501122
0.322569,-0.893195,0.501591
0.323628,-0.896829,0.502173
0.324823,-0.900479,0.502869
0.326159,-0.904148,0.503683
0.327639,-0.907840,0.504618
0.329264,-0.911560,0.505678
0.331039,-0.915310,0.506865
0.332967,-0.919096,0.508183
0.335051,-0.922919,0.509635
0.337293,-0.926785,0.511224
0.339698,-0.930696,0.512952
0.342267,-0.934658,0.514824
0.345005,-0.938672,0.516842
0.347914,-0.942744,0.519010
0.350998,-0.946877,0.521331
0.354259,-0.951075,0.523807
0.357700,-0.955340,0.526442
0.361326,-0.959679,0.529239
0.365138,-0.964093,0.532201
0.369140,-0.968587,0.535332
0.373336,-0.973164,0.538634
0.377727,-0.977829,0.542110
0.382318,-0.982584,0.545765
0.387111,-0.987435,0.549600
0.392110,-0.992384,0.553619
0.397317,-0.997435,0.557826
0.402736,-1.002592,0.562222
0.408365,-1.007853,0.566808
0.414198,-1.013212,0.571578
0.420229,-1.018662,0.576527
0.426451,-1.024196,0.581650
0.432859,-1.029807,0.586941
0.439446,-1.035488,0.592396
0.446207,-1.041233,0.598010
0.453134,-1.047034,0.603777
0.460222,-1.052885,0.609693
0.467465,-1.058779,0.615751
0.474856,-1.064709,0.621948
0.482389,-1.070668,0.628277
0.490059,-1.076650,0.634734
0.497858,-1.082647,0.641313
0.505781,-1.088653,0.648010
0.513822,-1.094660,0.654820
0.521974,-1.100663,0.661736
0.530231,-1.106654,0.668754
0.538587,-1.112626,0.675870
0.547036,-1.118573,0.683077
0.555572,-1.124487,0.690371
0.564188,-1.130363,0.697746
0.572879,-1.136192,0.705197
0.581637,-1.141968,0.712720
0.590458,-1.147685,0.720309
0.599334,-1.153335,0.727959
0.608260,-1.158911,0.735665
0.617229,-1.164408,0.743421
0.626236,-1.169817,0.751223
0.635273,-1.175132,0.759065
0.644336,-1.180347,0.766943
0.653417,-1.185454,0.774851
0.662511,-1.190446,0.782783
0.671611,-1.195317,0.790736
0.680711,-1.200060,0.798704
0.689805,-1.204668,0.806681
0.698888,-1.209134,0.814662
0.707951,-1.213452,0.822643
0.716990,-1.217614,0.830618
0.725999,-1.221614,0.838582
0.734970,-1.225444,0.846530
0.743899,-1.229098,0.854457
0.752778,-1.232570,0.862358
0.761602,-1.235851,0.870227
0.770364,-1.238937,0.878059
0.779059,-1.241818,0.885850
0.787679,-1.244490,0.893594
0.796220,-1.246944,0.901286
0.804674,-1.249174,0.908921
0.813036,-1.251174,0.916493
0.821299,-1.252936,0.923999
0.829457,-1.254454,0.931431
0.837504,-1.255720,0.938786
0.845434,-1.256728,0.946058
0.853240,-1.257471,0.953243
0.860917,-1.257942,0.960334
0.868458,-1.258134,0.967327
0.875858,-1.258041,0.974216
0.883109,-1.257656,0.980997
0.890206,-1.256971,0.987665
0.897143,-1.255981,0.994214
0.903913,-1.254677,1.000639
0.910510,-1.253054,1.006935
0.916928,-1.251104,1.013097
0.923161,-1.248820,1.019119
0.929203,-1.246196,1.024997
0.935047,-1.243226,1.030726
0.940688,-1.239901,1.036300
0.946119,-1.236215,1.041714
0.951333,-1.232162,1.046963
0.956326,-1.227734,1.052042
0.961090,-1.222925,1.056946
0.965620,-1.217728,1.061669
0.969908,-1.212136,1.066207
0.973950,-1.206142,1.070555
0.977739,-1.199739,1.074706
0.981269,-1.192921,1.078657
0.984533,-1.185680,1.082402
0.987525,-1.178010,1.085935
0.990240,-1.169904,1.089253
0.992671,-1.161355,1.092349
0.994811,-1.152357,1.095218
0.996655,-1.142901,1.097856
0.998197,-1.132982,1.100256
0.999430,-1.122593,1.102415
1.000348,-1.111727,1.104327
1.000945,-1.100377,1.105987
1.001215,-1.088536,1.107389
1.001152,-1.076198,1.108529
1.000749,-1.063354,1.109401
1.000000,-1.050000,1.110000
0.998901,-1.036130,1.110323
0.997454,-1.021752,1.110373
0.995665,-1.006875,1.110153
0.993536,-0.991511,1.109669
0.991073,-0.975667,1.108926
0.988280,-0.959355,1.107926
0.985161,-0.942584,1.106676
0.981721,-0.925364,1.105179
0.977964,-0.907705,1.103440
0.973894,-0.889617,1.101463
0.969516,-0.871111,1.099253
0.964834,-0.852194,1.096815
0.959853,-0.832879,1.094152
0.954576,-0.813174,1.091269
0.949009,-0.793090,1.088171
0.943155,-0.772636,1.084863
0.937019,-0.751822,1.081348
0.930606,-0.730659,1.077631
0.923919,-0.709155,1.073717
0.916964,-0.687322,1.069610
0.909744,-0.665169,1.065314
0.902263,-0.642705,1.060835
0.894527,-0.619941,1.056176
0.886539,-0.596887,1.051342
0.878305,-0.573552,1.046337
0.869827,-0.549947,1.041166
0.861111,-0.526081,1.035834
0.852161,-0.501965,1.030345
0.842982,-0.477607,1.024703
0.833577,-0.453019,1.018913
0.823952,-0.428210,1.012979
0.814110,-0.403189,1.006906
0.804056,-0.377968,1.000698
0.793794,-0.352555,0.994360
0.783328,-0.326961,0.987896
0.772664,-0.301195,0.981310
0.761805,-0.275267,0.974608
0.750755,-0.249188,0.967794
0.739520,-0.222968,0.960871
0.728103,-0.196615,0.953845
0.716509,-0.170140,0.946720
0.704742,-0.143554,0.939501
0.692807,-0.116865,0.932192
0.680707,-0.090084,0.924797
0.668448,-0.063220,0.917321
0.656034,-0.036284,0.909768
0.643468,-0.009286,0.902143
0.630756,0.017765,0.894451
0.617902,0.044859,0.886695
0.604910,0.071985,0.878881
0.591784,0.099135,0.871012
0.578529,0.126297,0.863093
0.565149,0.153463,0.855130
0.551649,0.180621,0.847125
0.538033,0.207763,0.839084
0.524306,0.234878,0.831012
0.510470,0.261957,0.822911
0.496532,0.288990,0.814788
0.482496,0.315966,0.806647
0.468365,0.342875,0.798491
0.454145,0.369709,0.790326
0.439839,0.396457,0.782156
0.425451,0.423108,0.773986
0.410988,0.449654,0.765819
0.396451,0.476084,0.757660
0.381847,0.502388,0.749515
0.367179,0.528557,0.741387
0.352452,0.554580,0.733280
0.337670,0.580447,0.725200
0.322838,0.606150,0.717151
0.307959,0.631677,0.709137
0.293039,0.657019,0.701162
0.278081,0.682166,0.693232
0.263091,0.707108,0.685350
0.248071,0.731836,0.677522
0.233027,0.756338,0.669751
0.217964,0.780606,0.662042
0.202884,0.804630,0.654399
0.187794,0.828398,0.646828
0.172697,0.851903,0.639332
0.157597,0.875133,0.631916
0.142499,0.898079,0.624584
0.127407,0.920731,0.617342
0.112327,0.943079,0.610192
0.097261,0.965113,0.603141
0.082214,0.986824,0.596192
0.067191,1.008200,0.589349
0.052197,1.029233,0.582618
0.037235,1.049913,0.576003
0.022309,1.070229,0.569508
0.007425,1.090172,0.563137
-0.007413,1.109731,0.556896
-0.022202,1.128898,0.550788
-0.036936,1.147661,0.544818
-0.051611,1.166011,0.538991
-0.066224,1.183939,0.533311
-0.080769,1.201434,0.527783
-0.095242,1.218486,0.522410
-0.109639,1.235085,0.517198
-0.123956,1.251222,0.512151
-0.138187,1.266887,0.507273
-0.152329,1.282069,0.502569
-0.166378,1.296759,0.498044
-0.180329,1.310947,0.493701
-0.194177,1.324623,0.489546
-0.207919,1.337777,0.485582
-0.221549,1.350400,0.481815
-0.235064,1.362480,0.478248
-0.248459,1.374009,0.474887
-0.261730,1.384977,0.471735
-0.274872,1.395373,0.468798
-0.287881,1.405187,0.466079
-0.300753,1.414411,0.463583
-0.313483,1.423033,0.461314
-0.326068,1.431044,0.459278
-0.338501,1.438434,0.457478
-0.350780,1.445193,0.455919
-0.362900,1.451312,0.454606
-0.374856,1.456780,0.453542
-0.386645,1.461587,0.452733
-0.398261,1.465724,0.452183
-0.409700,1.469180,0.451896
-0.420959,1.471946,0.451877
-0.432032,1.474012,0.452130
-0.442915,1.475367,0.452660
-0.453604,1.476003,0.453471
-0.464095,1.475909,0.454568
-0.474383,1.475074,0.455955
-0.484463,1.473491,0.457637
-0.494332,1.471147,0.459618
-0.503985,1.468034,0.461902
-0.513418,1.464141,0.464495
-0.522626,1.459459,0.467400
-0.531605,1.453978,0.470622
-0.540350,1.447688,0.474165
-0.548858,1.440578,0.478035
-0.557124,1.432640,0.482235
-0.565143,1.423862,0.486770
-0.572911,1.414236,0.491644
-0.580424,1.403751,0.496862
-0.587677,1.392398,0.502429
-0.594666,1.380166,0.508348
-0.601387,1.367045,0.514624
-0.607835,1.353027,0.521263
-0.614006,1.338100,0.528267
-0.619895,1.322255,0.535642
-0.625499,1.305481,0.543393
-0.630812,1.287770,0.551523
-0.635831,1.269111,0.560037
-0.640551,1.249494,0.568939
-0.644968,1.228910,0.578235
-0.649076,1.207348,0.587928
-0.652873,1.184798,0.598024
-0.656354,1.161251,0.608525
-0.659513,1.136697,0.619438
-0.662347,1.111126,0.630766
-0.664852,1.084527,0.642514
-0.667023,1.056892,0.654687
-0.668856,1.028209,0.667288
-0.670346,0.998470,0.680322
-0.671489,0.967664,0.693795
-0.672280,0.935781,0.707709
-0.672716,0.902812,0.722071
-0.672792,0.868746,0.736883
-0.672503,0.833575,0.752151
-0.671846,0.797286,0.767880
-0.670815,0.759872,0.784073
-0.669407,0.721321,0.800735
-0.667616,0.681625,0.817871
-0.665440,0.640773,0.835484
-0.662872,0.598754,0.853581
-0.659910,0.555561,0.872164
-0.656548,0.511181,0.891238
-0.652782,0.465606,0.910809
-0.648609,0.418826,0.930880
-0.644022,0.370830,0.951456
-0.639019,0.321610,0.972541
-0.633595,0.271154,0.994140
-0.627744,0.219453,1.016258
-0.621464,0.166497,1.038898
-0.614750,0.112276,1.062065
-0.607596,0.056780,1.085765
-0.600000,0.000000,1.110000
